"Row-names","Symbol","LB-Bile___log2FoldChange","LB-Bile___padj","data","LB_Rep1","LB_Rep2","Bile_Rep1","Bile_Rep2"
"VP0001",NA,-0.349020134577046,0.743634187244496," ",11.1526860759175,10.9403795201948,11.5099249908459,11.2831780830496
"VP0002",NA,-0.200995956063304,0.924568457934458," ",13.1826903015502,12.9516436706888,13.1575944103713,13.3791979980134
"VP0003",NA,-0.431908049336142,0.719597816384336," ",15.9688121414058,15.3510307825867,16.0773939366508,16.1704789648749
"VP0004",NA,-0.307700847782009,0.84748775794278," ",14.165593026581,13.8748530118898,14.107811361112,14.5313684231819
"VP0005",NA,-0.101898216031854,0.969232544490428," ",13.782521087629,13.0617932450449,13.4225823263094,13.70144614884
"VP0006",NA,0.34392018514859,0.931671641767307," ",13.1913049551349,12.0185138661797,12.8077445136239,11.7646262421553
"VP0007",NA,0.651217893856439,0.723920350841997," ",13.0011820212791,11.9312610041569,12.3427624553199,11.3016613344217
"VP0008",NA,0.270793753680582,0.953309967520926," ",15.5455847618173,14.5373806885594,15.5548073629777,13.4547036370699
"VP0010",NA,0.416656951055564,0.926325728271479," ",5.01107089204693,4.92717084850543,5.03146124209004,4.30886914741257
"VP0011",NA,-0.0913465356432022,0.959200968512569," ",14.3190750520683,14.3447048417757,14.3390252965965,14.5026210076335
"VP0012",NA,-0.28730170492507,0.796437535633128," ",14.1346617936588,13.9942969545751,14.2930664970062,14.4113664264211
"VP0013",NA,-0.279852012222233,0.884043979040614," ",13.9513765401754,13.5565058195091,14.2065004604121,13.869072504667
"VP0014",NA,-0.347358641143223,0.841822090203202," ",16.0722427563776,15.5255878324682,16.3796141987276,15.9296512276973
"VP0015",NA,-0.217908593837019,0.950238472578111," ",5.84970806985467,5.44748137234773,5.59583306103771,6.07208705276971
"VP0016",NA,-0.322353766610856,0.924020057763079," ",6.32670924532739,6.59225413448695,6.26807012441305,7.06629189211446
"VP0017",NA,0.11399683002353,0.974858471992999," ",6.01185842868819,6.44375645476623,5.74368251642839,6.33319232373802
"VP0018",NA,0.49937336763047,0.491861359677847," ",11.5216114403219,11.729535022391,11.2900118452253,10.9545154185564
"VP0019",NA,0.447534515568264,0.551366654418818," ",12.3829964993254,12.4825707081449,11.8304238465514,12.1251408680518
"VP0020",NA,1.33471470280023,0.00518066202172649," ",11.3668756810004,10.9362163727637,10.1135557587268,9.51024613808139
"VP0021",NA,-0.298030348673472,0.888358139057929," ",15.8698189934649,15.1645445881355,15.9191920285185,15.7940422590984
"VP0022",NA,-0.22231547833586,0.9264289248165," ",15.0037760566479,14.4476122106934,15.0031875588359,14.9458102538146
"VP0023",NA,-0.466134863768024,0.75637793688938," ",10.4224237116721,9.78719215921347,10.271144093092,10.8747165701803
"VP0024",NA,-0.320150226106903,0.884043979040614," ",9.51082676502486,8.86552340841225,9.40359663136154,9.67460830995892
"VP0025",NA,0.122827445730961,0.953309967520926," ",10.9442437192873,10.5533006390113,10.6541954949695,10.628906893491
